station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,X..Survival..7.days.,Assessment,stationID,Latitude,Longitude
Pine Kill @ Westbrookville 14023104 (PINE-01) [INTENSIVE],04-??-10/04-30-10,22.9 (116),100,Non-toxic,14023104,41.54379,-74.57426
Pine Kill @ Westbrookville 14023104 (PINE-01) [INTENSIVE],07-21-10/07-23-10,18.7 (89),100,Non-toxic,14023104,41.54379,-74.57426
Pine Kill @ Westbrookville 14023104 (PINE-01) [INTENSIVE],09-22-10/09-24-10,15.8 (82),90,Non-toxic,14023104,41.54379,-74.57426
Pipe Creek @ Tioga Center 06031401 (PIPE-01) [INTENSIVE],04-26-04/04-30-04,30.8 (97),100,Non-toxic,6031401,42.0625,-76.3508333
Pipe Creek @ Tioga Center 06031401 (PIPE-01) [INTENSIVE],07-06-04/07-09-04,20.6 (76),100,Non-toxic,6031401,42.0625,-76.3508333
Pipe Creek @ Tioga Center 06031401 (PIPE-01) [INTENSIVE],10-12-04/10-15-04,13.7 (69),100,Non-toxic,6031401,42.0625,-76.3508333
Pleasant Creek @ Evans Mills 09065102 (PLST-01) [INTENSIVE],05-05-10/05-07-10,24.2 (106),90,Non-toxic,9065102,44.0866,-75.79286
Pleasant Creek @ Evans Mills 09065102 (PLST-01) [INTENSIVE],07-26-10/07-30-10,23.3 (123),100,Non-toxic,9065102,44.0866,-75.79286
Pleasant Creek @ Evans Mills 09065102 (PLST-01) [INTENSIVE],09-20-10/09-24-10,21.8 (88),100,Non-toxic,9065102,44.0866,-75.79286
Plum Bottom Creek @ Amity 04031F03 (PLBO-3.3) [INTENSIVE],05-11-15/05-15-15,22.7 (100),100,Non-toxic,04031F03,42.213,-77.982
Plum Bottom Creek @ Amity 04031F03 (PLBO-3.3) [INTENSIVE],08-04-15/08-07-15,**6.4 (26),70,Slightly Toxic,04031F03,42.213,-77.982
Plum Bottom Creek @ Amity 04031F03 (PLBO-3.3) [INTENSIVE],10-28-15/10-30-15,22.2 (127),100,Non-toxic,04031F03,42.213,-77.982
Poentic Kill @ Rotterdam Square 12013202 (POEN-2.0) [INTENSIVE],05-03-16/05-06-16,25.6 (104),100,Non-toxic,12013202,42.8075,-73.99333
Poentic Kill @ Rotterdam Square 12013202 (POEN-2.0) [INTENSIVE],07-27-16/07-29-16,18.3 (87),100,Non-toxic,12013202,42.8075,-73.99333
Poentic Kill @ Rotterdam Square 12013202 (POEN-2.0) [INTENSIVE],10-20-16/10-21-16,**14.4 (53),100,Slightly Toxic,12013202,42.8075,-73.99333
Poestenkill Creek @ Poestenkill 13011519 (POST-01) [INTENSIVE],04-22-13/04-26-13,21.5 (129),100,Non-toxic,13011519,42.69097,-73.45936
Poestenkill Creek @ Poestenkill 13011519 (POST-01) [INTENSIVE],07-30-13/08-02-13,18.8 (84),100,Non-toxic,13011519,42.69097,-73.45936
Poestenkill Creek @ Poestenkill 13011519 (POST-01) [INTENSIVE],10-28-13/11-01-13,24.0 (121),100,Non-toxic,13011519,42.69097,-73.45936
Post Creek @ Corning 05011302 (POSC-02) [INTENSIVE],05-02-13/05-03-13,26.4 (107),100,Non-toxic,5011302,42.16265,-77.05397
Post Creek @ Corning 05011302 (POSC-02) [INTENSIVE],08-06-13/08-09-13,17.1 (90),100,Non-toxic,5011302,42.16265,-77.05397
Post Creek @ Corning 05011302 (POSC-02) [INTENSIVE],10-22-13/10-25-13,25.6 (132),100,Non-toxic,5011302,42.16265,-77.05397
Poultney River @ Hampton 10051312 (PTNY-01) [INTENSIVE],04-14-04/04-16-04,11.6 (151),100,Non-toxic,10051312,43.5672222,-73.2636111
Poultney River @ Hampton 10051312 (PTNY-01) [INTENSIVE],08-11-04/08-13-04,22.7 (100),100,Non-toxic,10051312,43.5672222,-73.2636111
Poultney River @ Hampton 10051312 (PTNY-01) [INTENSIVE],09-30-04/10-01-04,26.7 (90),100,Non-toxic,10051312,43.5672222,-73.2636111
Prospect Valley Creek @ Wilseyville 06014100 (PROP-01) [INTENSIVE],04-29-09/05-01-09,27.7 (94),100,Non-toxic,6014100,42.26250076,-76.37609863
Prospect Valley Creek @ Wilseyville 06014100 (PROP-01) [INTENSIVE],08-18-09/08-21-09,12.8 (83),90,Non-toxic,6014100,42.26250076,-76.37609863
Prospect Valley Creek @ Wilseyville 06014100 (PROP-01) [INTENSIVE],10-21-09/10-23-09,22.6 (130),100,Non-toxic,6014100,42.26250076,-76.37609863
Purdy Creek @ Canisteo 05034100 (PURD-01) [INTENSIVE],05-06-08/05-09-08,**8.1 (29),*50,Severely Toxic,5034100,42.26019,-77.61219
Purdy Creek @ Canisteo 05034100 (PURD-01) [INTENSIVE],08-06-08/08-08-08,24.5 (125),100,Non-toxic,5034100,42.26019,-77.61219
Purdy Creek @ Canisteo 05034100 (PURD-01) [INTENSIVE],09-24-08/09-26-08,**17.5 (69),100,Slightly Toxic,5034100,42.26019,-77.61219
Putnam Creek @ Chilson 10051113 (PUTM-A) [INTENSIVE],05-07-09/05-08-09,26.2 (120),100,Non-toxic,10051113,43.87469863,-73.54060363
Putnam Creek @ Chilson 10051113 (PUTM-A) [INTENSIVE],08-25-09/08-28-09,20.2 (121),80,Non-toxic,10051113,43.87469863,-73.54060363
Putnam Creek @ Chilson 10051113 (PUTM-A) [INTENSIVE],10-28-09/10-30-09,22.4 (140),100,Non-toxic,10051113,43.87469863,-73.54060363
Quaker Creek @ Florida 13064101 (QKER-03) [INTENSIVE],04-29-08/05-02-08,29.7 (140),100,Non-toxic,13064101,41.32758,-74.41559
Quaker Creek @ Florida 13064101 (QKER-03) [INTENSIVE],07-28-08/08-01-08,29.2 (101),100,Non-toxic,13064101,41.32758,-74.41559
Quaker Creek @ Florida 13064101 (QKER-03) [INTENSIVE],10-30-08/10-31-08,26.9 (124),100,Non-toxic,13064101,41.32758,-74.41559
Quaker Run @ Frecks 02011904 (QRUN-01) [INTENSIVE],04-30-07/05-04-07,19.0 (88),100,Non-toxic,2011904,42.03,-78.8547222
Quaker Run @ Frecks 02011904 (QRUN-01) [INTENSIVE],09-04-07/09-07-07,24.7 (134),100,Non-toxic,2011904,42.03,-78.8547222
Quaker Run @ Frecks 02011904 (QRUN-01) [INTENSIVE],10-17-07/10-19-07,20.0 (101),100,Non-toxic,2011904,42.03,-78.8547222
Quassaic Creek @ Newburgh 13011700 (QUAS-03) [INTENSIVE],04-30-08/05-02-08,28.3 (134),100,Non-toxic,13011700,41.4881,-74.00965
Quassaic Creek @ Newburgh 13011700 (QUAS-03) [INTENSIVE],07-30-08/08-01-08,25.2 (87),90,Non-toxic,13011700,41.4881,-74.00965
Quassaic Creek @ Newburgh 13011700 (QUAS-03) [INTENSIVE],10-29-08/10-31-08,28.8 (133),100,Non-toxic,13011700,41.4881,-74.00965
Ramapo River @ Hillburn 15011001 (RAMA-07) [INTENSIVE],04-29-08/05-02-08,23.7 (112),90,Non-toxic,15011001,41.1251,-74.1646
Ramapo River @ Hillburn 15011001 (RAMA-07) [INTENSIVE],07-28-08/08-01-08,27.0 (93),90,Non-toxic,15011001,41.1251,-74.1646
Ramapo River @ Hillburn 15011001 (RAMA-07) [INTENSIVE],10-30-08/10-31-08,25.0 (115),100,Non-toxic,15011001,41.1251,-74.1646
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],05-01-06/05-05-06,27.4 (104),100,Non-toxic,1022208,43.019444,-78.662778
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],07-12-06/07-14-06,21.4 (112),100,Non-toxic,1022208,43.019444,-78.662778
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],09-27-06/09-29-06,16.8 (84),100,Non-toxic,1022208,43.019444,-78.662778
Ransom Creek @ Clarence 01022208 (RANS-04) [INTENSIVE],10-17-06/10-20-06,31.1 (136),100,Non-toxic,1022208,43.019444,-78.662778
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],05-05-10/05-07-10,26.9 (118),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],06-16-05/06-17-05,25.4 (91),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],07-14-05/07-15-05,25.3 (84),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],07-28-10/07-30-10,**9.5 (50),90,Slightly Toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],09-22-10/09-24-10,24.2 (98),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Browns Bridge 09031081 (RAQU-04) [INTENSIVE],10-20-05/10-21-05,18.9 (81),100,Non-toxic,9031081,44.5869444,-74.96
Raquette River @ Rooseveltown 09031003 (RAQU-10) [INTENSIVE],05-04-10/05-07-10,24.5 (107),100,Non-toxic,9031003,44.97861,-74.73306
Raquette River @ Rooseveltown 09031003 (RAQU-10) [INTENSIVE],07-27-10/07-30-10,18.7 (99),100,Non-toxic,9031003,44.97861,-74.73306
Raquette River @ Rooseveltown 09031003 (RAQU-10) [INTENSIVE],09-21-10/09-24-10,22.9 (93),100,Non-toxic,9031003,44.97861,-74.73306
Reall Creek @ Utica 12051401 (REAL-0.1) [INTENSIVE],05-04-16/05-06-16,24.6 (100),100,Non-toxic,12051401,43.1133333,-75.2141667
Reall Creek @ Utica 12051401 (REAL-0.1) [INTENSIVE],07-26-16/07-29-16,19.3 (92),90,Non-toxic,12051401,43.1133333,-75.2141667
Reall Creek @ Utica 12051401 (REAL-0.1) [INTENSIVE],10-19-16/10-21-16,19.7 (73),100,Non-toxic,12051401,43.1133333,-75.2141667
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],0?-??-12/05-04-12,18.5 (94),90,Non-toxic,3021200,43.4366684,-76.56111145
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],05-02-12/05-04-12,18.5 (94),90,Non-toxic,3021200,43.4366684,-76.56111145
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],09-12-12/09-14-12,19.3 (111),100,Non-toxic,3021200,43.4366684,-76.56111145
Rice Creek @ Fruit Valley 03021200 (RICE-01) [INTENSIVE],10-22-12/10-26-12,16.9 (81),100,Non-toxic,3021200,43.4366684,-76.56111145
Richelieu River @ Rouses Point 10010001E (RICH-01) [INTENSIVE],05-03-10/05-07-10,24.0 (105),100,Non-toxic,10010001E,44.999167,-73.349167
Richelieu River @ Rouses Point 10010001E (RICH-01) [INTENSIVE],07-26-10/07-30-10,16.4 (87),100,Non-toxic,10010001E,44.999167,-73.349167
Richelieu River @ Rouses Point 10010001E (RICH-01) [INTENSIVE],09-20-10/09-24-10,**16.7 (68),100,Slightly Toxic,10010001E,44.999167,-73.349167
Roaring Brook @ Martinsburg 08011802 (ROAR-02) [INTENSIVE],05-06-08/05-09-08,19.4 (88),90,Non-toxic,8011802,43.74331,-75.42514
Roaring Brook @ Martinsburg 08011802 (ROAR-02) [INTENSIVE],08-05-08/08-08-08,24.0 (132),80,Non-toxic,8011802,43.74331,-75.42514
Roaring Brook @ Martinsburg 08011802 (ROAR-02) [INTENSIVE],09-23-08/09-26-08,28.3 (98),100,Non-toxic,8011802,43.74331,-75.42514
Roeliff Jansen Kill @ Livingston 13081002 (ROLF-01) [INTENSIVE],04-29-08/05-02-08,23.8 (112),100,Non-toxic,13081002,42.1527777,-73.8466666
Roeliff Jansen Kill @ Livingston 13081002 (ROLF-01) [INTENSIVE],07-28-08/08-01-08,28.4 (98),90,Non-toxic,13081002,42.1527777,-73.8466666
Roeliff Jansen Kill @ Livingston 13081002 (ROLF-01) [INTENSIVE],10-27-08/10-31-08,23.7 (109),100,Non-toxic,13081002,42.1527777,-73.8466666
Rondout Creek @ Rosendale 13062203 (ROND-12) [INTENSIVE],04-22-13/04-26-13,22.5 (135),100,Non-toxic,13062203,41.842778,-74.085833
Rondout Creek @ Rosendale 13062203 (ROND-12) [INTENSIVE],07-29-13/08-02-13,**14.2 (64),100,Slightly Toxic,13062203,41.842778,-74.085833
Rondout Creek @ Rosendale 13062203 (ROND-12) [INTENSIVE],10-28-13/11-01-13,20.6 (104),100,Non-toxic,13062203,41.842778,-74.085833
Rush Creek @ Blasdell 01041501 (RUCK-01) [INTENSIVE],05-03-11/05-06-11,18.1 (147),100,Non-toxic,1041501,42.79305,-78.84068
Rush Creek @ Blasdell 01041501 (RUCK-01) [INTENSIVE],06-14-11/06-17-11,22.4 (99),100,Non-toxic,1041501,42.79305,-78.84068
Rush Creek @ Blasdell 01041501 (RUCK-01) [INTENSIVE],10-12-11/10-17-11,23.3 (100),90,Non-toxic,1041501,42.79305,-78.84068
Sacandaga River @ Hadley 11041101 (SACN-01) [INTENSIVE],05-01-07/05-04-07,24.3 (97),100,Non-toxic,11041101,43.3136111,-73.845
Sacandaga River @ Hadley 11041101 (SACN-01) [INTENSIVE],09-06-07/09-07-07,21.9 (122),90,Non-toxic,11041101,43.3136111,-73.845
Sacandaga River @ Hadley 11041101 (SACN-01) [INTENSIVE],10-15-07/10-19-07,23.6 (135),100,Non-toxic,11041101,43.3136111,-73.845
Salmon River @ Fort Covington 09021201 (SAL9-03) [INTENSIVE],07-11-05/07-15-05,**22.6 (75),100,NA,9021201,44.9908333,-74.5030555
Salmon River @ Pulaski 03031202 (SALM-3.9) [INTENSIVE],05-09-16/05-13-16,23.7 (113),100,Non-toxic,3031202,43.57028,-76.14083
Salmon River @ Pulaski 03031202 (SALM-3.9) [INTENSIVE],08-03-16/08-05-16,20.7 (153),100,Non-toxic,3031202,43.57028,-76.14083
Salmon River @ Pulaski 03031202 (SALM-3.9) [INTENSIVE],10-25-16/10-28-16,16.3 (94),90,Non-toxic,3031202,43.57028,-76.14083
Salmon River @ Richland 03031207 (SALM-05) [INTENSIVE],05-01-07/05-04-07,**1.4 (6),*20,Severely Toxic,3031207,43.55,-76.0955555
Salmon River @ Richland 03031207 (SALM-05) [INTENSIVE],09-10-07/09-14-07,21.7 (80),80,Non-toxic,3031207,43.55,-76.0955555
Salmon River @ Richland 03031207 (SALM-05) [INTENSIVE],10-22-07/10-26-07,25.8 (112),80,Non-toxic,3031207,43.55,-76.0955555
Sandy Creek @ Adams 03031308 (SAND-8.4) [INTENSIVE],05-10-16/05-13-16,26.2 (125),100,Non-toxic,3031308,43.791698,-76.107505
Sandy Creek @ Adams 03031308 (SAND-8.4) [INTENSIVE],08-01-16/08-05-16,22.6 (167),100,Non-toxic,3031308,43.791698,-76.107505
Sandy Creek @ Adams 03031308 (SAND-8.4) [INTENSIVE],10-24-16/10-28-16,23.7 (137),100,Non-toxic,3031308,43.791698,-76.107505
Sandy Creek @ Copenhagen 03031329 (SAND-29.3) [INTENSIVE],05-10-16/05-13-16,24.6 (118),100,Non-toxic,3031329,43.891673,-75.810853
Sandy Creek @ Copenhagen 03031329 (SAND-29.3) [INTENSIVE],08-01-16/08-05-16,23.1 (171),100,Non-toxic,3031329,43.891673,-75.810853
Sandy Creek @ Copenhagen 03031329 (SAND-29.3) [INTENSIVE],10-24-16/10-28-16,18.3 (106),90,Non-toxic,3031329,43.891673,-75.810853
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],05-02-13/05-03-13,27.8 (114),90,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],05-05-08/05-09-08,28.8 (130),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],08-04-08/08-08-08,23.6 (130),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],08-05-13/08-09-13,14.8 (71),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],09-23-08/09-26-08,27.6 (96),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Ellisburg 03031302 (SAND-03) [INTENSIVE],10-22-13/10-25-13,25.5 (134),100,Non-toxic,3031302,43.74378,-76.18508
Sandy Creek @ Hamlin 03013003 (SNDY-2.9) [INTENSIVE],05-10-16/05-13-16,24.4 (117),100,Non-toxic,3013003,43.3335,-77.9345
Sandy Creek @ Hamlin 03013003 (SNDY-2.9) [INTENSIVE],08-02-16/08-05-16,19.3 (143),100,Non-toxic,3013003,43.3335,-77.9345
Sandy Creek @ Hamlin 03013003 (SNDY-2.9) [INTENSIVE],10-25-16/10-28-16,18.6 (108),100,Non-toxic,3013003,43.3335,-77.9345
Sangerfield Creek @ Earlville 06022503 (SANG-01) [INTENSIVE],08-19-09/08-21-09,14.2 (92),100,Non-toxic,6022503,42.75194931,-75.53250122
Sangerfield Creek @ Earlville 06022503 (SANG-01) [INTENSIVE],10-20-09/10-23-09,25.4 (146),100,Non-toxic,6022503,42.75194931,-75.53250122
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],04-13-04/04-16-04,12.6 (164),100,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],05-06-09/05-08-09,27.5 (126),100,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],08-10-04/08-13-04,19.6 (87),100,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],08-26-09/08-28-09,19.5 (117),90,Non-toxic,10031001,44.691944,-73.453333
Saranac River @ Plattsburgh 10031001 (SARA-06A) [INTENSIVE],09-27-04/10-01-04,29.4 (99),100,Non-toxic,10031001,44.691944,-73.453333
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],04-27-06/04-28-06,29.2 (103),100,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],05-11-11/05-13-11,**11.6 (62),70,Slightly Toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],06-08-11/06-10-11,**12.3 (51),80,Slightly Toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],07-05-06/07-07-06,13.3 (65),90,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],09-19-06/09-22-06,26.8 (138),100,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002 (SAUQ-06) [INTENSIVE],10-18-11/10-21-11,21.1 (112),100,Non-toxic,12012002,43.11722,-75.28472
Sauquoit Creek @ Whitesboro 12012002C (SAUQ-1.7) [INTENSIVE],05-04-16/05-06-16,21.6 (88),100,Non-toxic,12012002C,43.11306,-75.29444
Sauquoit Creek @ Whitesboro 12012002C (SAUQ-1.7) [INTENSIVE],07-26-16/07-29-16,**12.2 (58),80,Slightly Toxic,12012002C,43.11306,-75.29444
Sauquoit Creek @ Whitesboro 12012002C (SAUQ-1.7) [INTENSIVE],10-19-16/10-21-16,**13.1 (48),90,Slightly Toxic,12012002C,43.11306,-75.29444
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],04-28-04/04-30-04,23.4 (73),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],04-28-09/05-01-09,29.4 (100),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],05-05-14/05-09-14,21.3 (103),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],07-06-04/07-09-04,21.5 (79),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],07-28-14/08-01-14,25.4 (100),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],08-18-09/08-21-09,15.1 (97),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],09-20-04/09-24-04,26.7 (103),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],10-20-09/10-23-09,26.0 (149),100,Non-toxic,6011302,42.4863,-74.96868
Schenevus Creek @ Colliersville 06011302 (NVUS-03) [INTENSIVE],10-20-14/10-24-14,18.3 (108),90,Non-toxic,6011302,42.4863,-74.96868
Schoharie Creek @ Fort Hunter 12021001 (SCHO-18) [INTENSIVE],04-25-06/04-28-06,32.3 (114),100,Non-toxic,12021001,42.937222,-74.280556
Schoharie Creek @ Fort Hunter 12021001 (SCHO-18) [INTENSIVE],07-05-06/07-07-06,20.6 (101),100,Non-toxic,12021001,42.937222,-74.280556
Schoharie Creek @ Fort Hunter 12021001 (SCHO-18) [INTENSIVE],09-19-06/09-22-06,19.5 (101),100,Non-toxic,12021001,42.937222,-74.280556
Schoharie Creek @ Hunter 12021081 (SCHO-10) [INTENSIVE],05-09-11/05-13-11,17.9 (96),100,Non-toxic,12021081,42.21639,-74.24333
Schoharie Creek @ Hunter 12021081 (SCHO-10) [INTENSIVE],06-07-11/06-10-11,18.4 (76),100,Non-toxic,12021081,42.21639,-74.24333
Schoharie Creek @ Hunter 12021081 (SCHO-10) [INTENSIVE],10-17-11/10-21-11,22.9 (122),100,Non-toxic,12021081,42.21639,-74.24333
Schroon River @ Warrensburg 11041203B (SCHR-01A) [INTENSIVE],04-24-12/04-27-12,19.6 (107),100,Non-toxic,11041203B,43.48805618,-73.76083374
Schroon River @ Warrensburg 11041203B (SCHR-01A) [INTENSIVE],09-19-12/09-21-12,17.7 (86),100,Non-toxic,11041203B,43.48805618,-73.76083374
Schroon River @ Warrensburg 11041203B (SCHR-01A) [INTENSIVE],10-29-12/11-02-12,20.4 (115),100,Non-toxic,11041203B,43.48805618,-73.76083374
Sconondoa Creek @ Oneida Castle 07034301 (SCON-06) [INTENSIVE],04-30-12/05-04-12,**13.9 (71),70,Slightly Toxic,7034301,43.09526825,-75.625
Sconondoa Creek @ Oneida Castle 07034301 (SCON-06) [INTENSIVE],09-10-12/09-14-12,10.7 (62),80,Non-toxic,7034301,43.09526825,-75.625
Sconondoa Creek @ Oneida Castle 07034301 (SCON-06) [INTENSIVE],10-23-12/10-26-12,**10.5 (51),70,Slightly Toxic,7034301,43.09526825,-75.625
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],04-30-07/05-04-07,**16.1 (73),100,Slightly Toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],05-02-12/05-04-12,22.2 (113),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],09-12-12/09-14-12,24.7 (142),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],10-22-12/10-26-12,24.4 (117),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Jacks Reef 07011023 (SEOS-01B) [ROUTINE],10-23-07/10-26-07,26.9 (117),100,Non-toxic,7011023,43.098611,-76.423611
Seneca River @ Seneca Falls 07051057 (CCAN-15A) [INTENSIVE],05-08-07/05-11-07,23.5 (112),100,Non-toxic,7051057,42.909167,-76.801111
Seneca River @ Seneca Falls 07051057 (CCAN-15A) [INTENSIVE],09-12-07/09-14-07,20.0 (74),100,Non-toxic,7051057,42.909167,-76.801111
Seneca River @ Seneca Falls 07051057 (CCAN-15A) [INTENSIVE],10-22-07/10-26-07,19.9 (87),100,Non-toxic,7051057,42.909167,-76.801111
Shakers Creek @ Colonie 12011D02 (SHAK-02) [INTENSIVE],05-10-11/05-13-11,22.7 (121),90,Non-toxic,12011D02,42.76055,-73.79916
Shakers Creek @ Colonie 12011D02 (SHAK-02) [INTENSIVE],06-06-11/06-10-11,26.4 (109),100,Non-toxic,12011D02,42.76055,-73.79916
Shakers Creek @ Colonie 12011D02 (SHAK-02) [INTENSIVE],10-18-11/10-21-11,20.3 (108),80,Non-toxic,12011D02,42.76055,-73.79916
Sheldrake Stream @ Thompsonville 14022402 (SHEL-01) [INTENSIVE],04-05-05/04-08-05,27.9 (110),100,Non-toxic,14022402,41.6680555,-74.6230555
Sheldrake Stream @ Thompsonville 14022402 (SHEL-01) [INTENSIVE],07-05-05/07-08-05,33.1 (99),100,Non-toxic,14022402,41.6680555,-74.6230555
Sheldrake Stream @ Thompsonville 14022402 (SHEL-01) [INTENSIVE],10-12-05/10-14-05,11.8 (85),90,Non-toxic,14022402,41.6680555,-74.6230555
Silver Creek @ Silver Creek 01051101 (SILV-0.1) [INTENSIVE],05-10-16/05-13-16,19.7 (119),100,Non-toxic,1051101,42.546111,-79.167222
Silver Creek @ Silver Creek 01051101 (SILV-0.1) [INTENSIVE],08-03-16/08-05-16,17.5 (131),90,Non-toxic,1051101,42.546111,-79.167222
Silver Creek @ Silver Creek 01051101 (SILV-0.1) [INTENSIVE],10-25-16/10-28-16,17.3 (108),90,Non-toxic,1051101,42.546111,-79.167222
Silver Lake Outlet @ Perry 04031103 (SILO-01) [INTENSIVE],04-29-10/04-30-10,19.6 (92),90,Non-toxic,4031103,42.71255,-77.96322
Six Mile Creek @ Rome 12011401 (SIXM-01) [INTENSIVE],05-10-11/05-13-11,19.8 (106),100,Non-toxic,12011401,43.21139,-75.38277
Six Mile Creek @ Rome 12011401 (SIXM-01) [INTENSIVE],06-07-11/06-10-11,26.0 (107),100,Non-toxic,12011401,43.21139,-75.38277
Six Mile Creek @ Rome 12011401 (SIXM-01) [INTENSIVE],10-19-11/10-21-11,26.3 (140),100,Non-toxic,12011401,43.21139,-75.38277
Sixmile Creek @ Ithaca 07054100 (SXML-01) [INTENSIVE],05-01-12/05-04-12,18.4 (94),100,Non-toxic,7054100,42.43415833,-76.50389099
Sixmile Creek @ Ithaca 07054100 (SXML-01) [INTENSIVE],09-11-12/09-14-12,12.0 (69),80,Non-toxic,7054100,42.43415833,-76.50389099
Sixmile Creek @ Ithaca 07054100 (SXML-01) [INTENSIVE],10-24-12/10-26-12,19.9 (96),90,Non-toxic,7054100,42.43415833,-76.50389099
Skaneateles Creek @ Jordan 07072003 (SKAN-08) [INTENSIVE],04-30-07/05-04-07,21.1 (96),100,Non-toxic,7072003,43.0727777,-76.48
Skaneateles Creek @ Jordan 07072003 (SKAN-08) [INTENSIVE],09-11-07/09-14-07,19.9 (73),90,Non-toxic,7072003,43.0727777,-76.48
Skaneateles Creek @ Jordan 07072003 (SKAN-08) [INTENSIVE],10-23-07/10-26-07,25.3 (110),80,Non-toxic,7072003,43.0727777,-76.48
Slater Creek @ Greece 03013102 (SLTR-1.5) [INTENSIVE],05-10-16/05-13-16,20.3 (97),100,Non-toxic,3013102,43.25423,-77.64654
Slater Creek @ Greece 03013102 (SLTR-1.5) [INTENSIVE],08-02-16/08-05-16,14.5 (107),90,Non-toxic,3013102,43.25423,-77.64654
Slater Creek @ Greece 03013102 (SLTR-1.5) [INTENSIVE],10-25-16/10-28-16,16.2 (94),90,Non-toxic,3013102,43.25423,-77.64654
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],05-01-06/05-05-06,29.7 (113),100,Non-toxic,1041403,42.8197222,-78.8238888
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],07-12-06/07-14-06,25.7 (134),100,Non-toxic,1041403,42.8197222,-78.8238888
